,dist_code,month,sector,investment in cr,number_of_employees,district,Mmm,quarter,fiscal_year
3489,20_1,01-09-2021,Food Processing,0.4885,18,Karimnagar,Sep,Q2,2021
3490,20_1,01-09-2021,Granite and Stone Crushing,1.49,45,Karimnagar,Sep,Q2,2021
3491,20_1,01-09-2021,Agro based incl Cold Storages,0.165,6,Karimnagar,Sep,Q2,2021
3492,20_1,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.38,12,Karimnagar,Sep,Q2,2021
3493,17_1,01-09-2021,R&D,0.7,5,Medak,Sep,Q2,2021
3494,17_1,01-09-2021,Plastic and Rubber,4.76,15,Medak,Sep,Q2,2021
3495,17_1,01-09-2021,Pharmaceuticals and Chemicals,8.0,100,Medak,Sep,Q2,2021
3496,17_1,01-09-2021,Food Processing,7.5,30,Medak,Sep,Q2,2021
3497,17_1,01-09-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.34,10,Medak,Sep,Q2,2021
3498,17_1,01-09-2021,Engineering,2.0638,42,Medak,Sep,Q2,2021
3499,17_2,01-09-2021,Plastic and Rubber,61.04,100,Sangareddy,Sep,Q2,2021
3500,17_2,01-09-2021,Pharmaceuticals and Chemicals,355.9388,2919,Sangareddy,Sep,Q2,2021
3501,17_2,01-09-2021,Paper and Printing,0.12,60,Sangareddy,Sep,Q2,2021
3502,17_2,01-09-2021,Others,20.36,330,Sangareddy,Sep,Q2,2021
3503,17_2,01-09-2021,Food Processing,0.525,22,Sangareddy,Sep,Q2,2021
3504,17_2,01-09-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.1815,5,Sangareddy,Sep,Q2,2021
3505,17_2,01-09-2021,Engineering,14.9195,288,Sangareddy,Sep,Q2,2021
3506,17_2,01-09-2021,Granite and Stone Crushing,0.24,20,Sangareddy,Sep,Q2,2021
3507,17_2,01-09-2021,Solar and Other Renewable Energy,4.3408,40,Sangareddy,Sep,Q2,2021
3508,17_2,01-09-2021,Wood and Leather,4.5686,50,Sangareddy,Sep,Q2,2021
3509,14_4,01-09-2021,Food Processing,0.865,10,Wanaparthy,Sep,Q2,2021
3510,22_2,01-09-2021,Paper and Printing,3.5,25,Bhadradri Kothagudem,Sep,Q2,2021
3511,20_2,01-09-2021,Agro based incl Cold Storages,1.9895,40,Jagtial,Sep,Q2,2021
3512,20_2,01-09-2021,Beverages,0.16,4,Jagtial,Sep,Q2,2021
3513,20_2,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,4,Jagtial,Sep,Q2,2021
3514,20_2,01-09-2021,Engineering,0.45,10,Jagtial,Sep,Q2,2021
3515,20_2,01-09-2021,Food Processing,0.768,24,Jagtial,Sep,Q2,2021
3516,21_6,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,6,Mulugu,Sep,Q2,2021
3517,21_6,01-09-2021,Food Processing,1.6535,10,Mulugu,Sep,Q2,2021
3518,21_2,01-09-2021,Agro based incl Cold Storages,0.95,16,Warangal,Sep,Q2,2021
3519,21_2,01-09-2021,Beverages,0.13,6,Warangal,Sep,Q2,2021
3520,21_2,01-09-2021,Food Processing,4.66,60,Warangal,Sep,Q2,2021
3521,21_2,01-09-2021,Pharmaceuticals and Chemicals,0.081,10,Warangal,Sep,Q2,2021
3522,21_2,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.19,10,Warangal,Sep,Q2,2021
3523,18_1,01-09-2021,Agro based incl Cold Storages,0.6665,19,Nizamabad,Sep,Q2,2021
3524,18_1,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1278,5,Nizamabad,Sep,Q2,2021
3525,18_1,01-09-2021,Food Processing,2.8147,22,Nizamabad,Sep,Q2,2021
3526,18_1,01-09-2021,Engineering,0.24,8,Nizamabad,Sep,Q2,2021
3527,18_1,01-09-2021,Paper and Printing,0.09,2,Nizamabad,Sep,Q2,2021
3528,17_3,01-09-2021,Agro based incl Cold Storages,4.12,5,Siddipet,Sep,Q2,2021
3529,17_3,01-09-2021,Food Processing,11.1,79,Siddipet,Sep,Q2,2021
3530,17_3,01-09-2021,Others,0.3,25,Siddipet,Sep,Q2,2021
3531,17_3,01-09-2021,Pharmaceuticals and Chemicals,2.905,38,Siddipet,Sep,Q2,2021
3532,17_3,01-09-2021,R&D,0.5386,20,Siddipet,Sep,Q2,2021
3533,21_7,01-09-2021,Agro based incl Cold Storages,0.09,4,Jayashankar Bhupalpally,Sep,Q2,2021
3534,21_1,01-09-2021,Agro based incl Cold Storages,0.48,10,Hanumakonda,Sep,Q2,2021
3535,21_1,01-09-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.671,10,Hanumakonda,Sep,Q2,2021
3536,21_1,01-09-2021,Electrical and Electronic Products,1.7242,9,Hanumakonda,Sep,Q2,2021
3537,21_1,01-09-2021,Food Processing,0.29,4,Hanumakonda,Sep,Q2,2021
3538,21_1,01-09-2021,Plastic and Rubber,2.82,10,Hanumakonda,Sep,Q2,2021
3539,14_1,01-10-2021,Food Processing,1.8381,29,Mahabubnagar,Oct,Q3,2021
3540,19_1,01-10-2021,Food Processing,0.2127,4,Adilabad,Oct,Q3,2021
3541,19_1,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.082,22,Adilabad,Oct,Q3,2021
3542,20_3,01-10-2021,Agro based incl Cold Storages,0.17,6,Rajanna Sircilla,Oct,Q3,2021
3543,20_3,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,6,Rajanna Sircilla,Oct,Q3,2021
3544,20_3,01-10-2021,Engineering,0.38,14,Rajanna Sircilla,Oct,Q3,2021
3545,20_3,01-10-2021,Granite and Stone Crushing,0.79,26,Rajanna Sircilla,Oct,Q3,2021
3546,20_3,01-10-2021,Food Processing,1.48,57,Rajanna Sircilla,Oct,Q3,2021
3547,21_5,01-10-2021,Beverages,0.09,4,Mahabubabad,Oct,Q3,2021
3548,21_5,01-10-2021,Agro based incl Cold Storages,0.1,5,Mahabubabad,Oct,Q3,2021
3549,21_5,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2884,16,Mahabubabad,Oct,Q3,2021
3550,21_5,01-10-2021,Engineering,0.07,4,Mahabubabad,Oct,Q3,2021
3551,21_5,01-10-2021,Food Processing,0.671,23,Mahabubabad,Oct,Q3,2021
3552,21_5,01-10-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.09,10,Mahabubabad,Oct,Q3,2021
3553,21_5,01-10-2021,Wood and Leather,0.1514,9,Mahabubabad,Oct,Q3,2021
3554,19_2,01-10-2021,Engineering,0.05,3,Nirmal,Oct,Q3,2021
3555,19_2,01-10-2021,Food Processing,0.29,15,Nirmal,Oct,Q3,2021
3556,23_1,01-10-2021,Food Processing,1.3489,31,Nalgonda,Oct,Q3,2021
3557,23_1,01-10-2021,Others,0.25,8,Nalgonda,Oct,Q3,2021
3558,23_1,01-10-2021,Pharmaceuticals and Chemicals,14.3971,650,Nalgonda,Oct,Q3,2021
3559,23_1,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.09,4,Nalgonda,Oct,Q3,2021
3560,23_1,01-10-2021,Engineering,0.17,7,Nalgonda,Oct,Q3,2021
3561,23_1,01-10-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",1.7695,29,Nalgonda,Oct,Q3,2021
3562,23_1,01-10-2021,Wood and Leather,0.1708,4,Nalgonda,Oct,Q3,2021
3563,15_3,01-10-2021,Others,0.25,18,Vikarabad,Oct,Q3,2021
3564,15_3,01-10-2021,Granite and Stone Crushing,0.0795,4,Vikarabad,Oct,Q3,2021
3565,15_3,01-10-2021,Food Processing,1.3895,40,Vikarabad,Oct,Q3,2021
3566,15_3,01-10-2021,Engineering,10.2159,109,Vikarabad,Oct,Q3,2021
3567,14_3,01-10-2021,Food Processing,8.983,29,Nagarkurnool,Oct,Q3,2021
3568,14_3,01-10-2021,Pharmaceuticals and Chemicals,0.0,10,Nagarkurnool,Oct,Q3,2021
3569,14_3,01-10-2021,Engineering,0.341,6,Nagarkurnool,Oct,Q3,2021
3570,23_2,01-10-2021,Food Processing,1.2,58,Suryapet,Oct,Q3,2021
3571,23_2,01-10-2021,Plastic and Rubber,0.25,4,Suryapet,Oct,Q3,2021
3572,23_3,01-10-2021,Pharmaceuticals and Chemicals,176.75,2160,Yadadri Bhuvanagiri,Oct,Q3,2021
3573,23_3,01-10-2021,Wood and Leather,0.5264,4,Yadadri Bhuvanagiri,Oct,Q3,2021
3574,23_3,01-10-2021,Engineering,4.646,52,Yadadri Bhuvanagiri,Oct,Q3,2021
3575,23_3,01-10-2021,Food Processing,3.965,80,Yadadri Bhuvanagiri,Oct,Q3,2021
3576,23_3,01-10-2021,Granite and Stone Crushing,0.5,20,Yadadri Bhuvanagiri,Oct,Q3,2021
3577,20_4,01-10-2021,Food Processing,0.475,43,Peddapalli,Oct,Q3,2021
3578,20_4,01-10-2021,Engineering,0.12,2,Peddapalli,Oct,Q3,2021
3579,20_4,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,4,Peddapalli,Oct,Q3,2021
3580,15_2,01-10-2021,Plastic and Rubber,10.0711,117,Medchal_Malkajgiri,Oct,Q3,2021
3581,15_2,01-10-2021,Pharmaceuticals and Chemicals,2.1204,45,Medchal_Malkajgiri,Oct,Q3,2021
3582,15_2,01-10-2021,Paper and Printing,3.08,102,Medchal_Malkajgiri,Oct,Q3,2021
3583,15_2,01-10-2021,Food Processing,1.1,35,Medchal_Malkajgiri,Oct,Q3,2021
3584,15_2,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,10,Medchal_Malkajgiri,Oct,Q3,2021
3585,15_2,01-10-2021,Electrical and Electronic Products,3.1449,100,Medchal_Malkajgiri,Oct,Q3,2021
3586,15_2,01-10-2021,Engineering,11.4,226,Medchal_Malkajgiri,Oct,Q3,2021
3587,21_3,01-10-2021,Beverages,0.033,1,Jangoan,Oct,Q3,2021
3588,21_3,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.09,4,Jangoan,Oct,Q3,2021
3589,21_3,01-10-2021,Engineering,0.16,21,Jangoan,Oct,Q3,2021
3590,21_3,01-10-2021,Food Processing,7.14,75,Jangoan,Oct,Q3,2021
3591,21_3,01-10-2021,Wood and Leather,0.07,2,Jangoan,Oct,Q3,2021
3592,18_2,01-10-2021,Food Processing,11.0631,52,Kamareddy,Oct,Q3,2021
3593,18_2,01-10-2021,Engineering,0.03,3,Kamareddy,Oct,Q3,2021
3594,18_2,01-10-2021,Pharmaceuticals and Chemicals,10.0396,80,Kamareddy,Oct,Q3,2021
3595,18_2,01-10-2021,Agro based incl Cold Storages,0.3535,5,Kamareddy,Oct,Q3,2021
3596,18_2,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.02,10,Kamareddy,Oct,Q3,2021
3597,14_2,01-10-2021,Food Processing,0.116,10,Jogulamba Gadwal,Oct,Q3,2021
3598,14_2,01-10-2021,Plastic and Rubber,0.2152,8,Jogulamba Gadwal,Oct,Q3,2021
3599,19_3,01-10-2021,Food Processing,0.15,10,Mancherial,Oct,Q3,2021
3600,19_3,01-10-2021,Granite and Stone Crushing,0.23,15,Mancherial,Oct,Q3,2021
3601,19_3,01-10-2021,Plastic and Rubber,0.25,10,Mancherial,Oct,Q3,2021
3602,19_3,01-10-2021,Pharmaceuticals and Chemicals,1.2815,8,Mancherial,Oct,Q3,2021
3603,19_3,01-10-2021,Engineering,0.08,3,Mancherial,Oct,Q3,2021
3604,15_1,01-10-2021,Textiles,0.25,15,Rangareddy,Oct,Q3,2021
3605,15_1,01-10-2021,"Real Estate,Industrial Parks and IT Buildings",151.556,30,Rangareddy,Oct,Q3,2021
3606,15_1,01-10-2021,Engineering,22.6676,116,Rangareddy,Oct,Q3,2021
3607,15_1,01-10-2021,Agro based incl Cold Storages,11.965,95,Rangareddy,Oct,Q3,2021
3608,15_1,01-10-2021,Plastic and Rubber,141.7273,507,Rangareddy,Oct,Q3,2021
3609,15_1,01-10-2021,Pharmaceuticals and Chemicals,18.0,150,Rangareddy,Oct,Q3,2021
3610,15_1,01-10-2021,Others,0.25,8,Rangareddy,Oct,Q3,2021
3611,15_1,01-10-2021,Granite and Stone Crushing,0.99,8,Rangareddy,Oct,Q3,2021
3612,15_1,01-10-2021,Food Processing,1.7007,14,Rangareddy,Oct,Q3,2021
3613,19_4,01-10-2021,Food Processing,0.23,9,Kumurambheem Asifabad,Oct,Q3,2021
3614,19_4,01-10-2021,Granite and Stone Crushing,1.0325,30,Kumurambheem Asifabad,Oct,Q3,2021
3615,22_1,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.285,10,Khammam,Oct,Q3,2021
3616,22_1,01-10-2021,Beverages,0.08,2,Khammam,Oct,Q3,2021
3617,22_1,01-10-2021,Engineering,0.04,2,Khammam,Oct,Q3,2021
3618,22_1,01-10-2021,Granite and Stone Crushing,3.7,15,Khammam,Oct,Q3,2021
3619,22_1,01-10-2021,Wood and Leather,0.075,2,Khammam,Oct,Q3,2021
3620,20_1,01-10-2021,Engineering,0.3141,7,Karimnagar,Oct,Q3,2021
3621,20_1,01-10-2021,Food Processing,0.9877,34,Karimnagar,Oct,Q3,2021
3622,20_1,01-10-2021,Wood and Leather,0.16,8,Karimnagar,Oct,Q3,2021
3623,20_1,01-10-2021,Granite and Stone Crushing,4.605,90,Karimnagar,Oct,Q3,2021
3624,20_1,01-10-2021,Agro based incl Cold Storages,0.21,8,Karimnagar,Oct,Q3,2021
3625,20_1,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,4,Karimnagar,Oct,Q3,2021
3626,17_1,01-10-2021,Engineering,7.9092,45,Medak,Oct,Q3,2021
3627,17_1,01-10-2021,Food Processing,8.4216,353,Medak,Oct,Q3,2021
3628,17_1,01-10-2021,Granite and Stone Crushing,2.85,18,Medak,Oct,Q3,2021
3629,17_2,01-10-2021,Plastic and Rubber,10.79,78,Sangareddy,Oct,Q3,2021
3630,17_2,01-10-2021,R&D,2.7462,39,Sangareddy,Oct,Q3,2021
3631,17_2,01-10-2021,Engineering,9.9194,198,Sangareddy,Oct,Q3,2021
3632,17_2,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.68,30,Sangareddy,Oct,Q3,2021
3633,17_2,01-10-2021,Beverages,0.03,4,Sangareddy,Oct,Q3,2021
3634,17_2,01-10-2021,Granite and Stone Crushing,0.115,4,Sangareddy,Oct,Q3,2021
3635,17_2,01-10-2021,Others,12.0852,50,Sangareddy,Oct,Q3,2021
3636,17_2,01-10-2021,Food Processing,12.6416,126,Sangareddy,Oct,Q3,2021
3637,17_2,01-10-2021,Pharmaceuticals and Chemicals,473.15,1150,Sangareddy,Oct,Q3,2021
3638,14_4,01-10-2021,Food Processing,4.535,45,Wanaparthy,Oct,Q3,2021
3639,22_2,01-10-2021,Engineering,0.13,2,Bhadradri Kothagudem,Oct,Q3,2021
3640,22_2,01-10-2021,Paper and Printing,4.75,56,Bhadradri Kothagudem,Oct,Q3,2021
3641,22_2,01-10-2021,Food Processing,0.1,3,Bhadradri Kothagudem,Oct,Q3,2021
3642,22_2,01-10-2021,Agro based incl Cold Storages,0.15,3,Bhadradri Kothagudem,Oct,Q3,2021
3643,20_2,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.17,4,Jagtial,Oct,Q3,2021
3644,20_2,01-10-2021,Beverages,0.1,4,Jagtial,Oct,Q3,2021
3645,20_2,01-10-2021,Agro based incl Cold Storages,0.711,11,Jagtial,Oct,Q3,2021
3646,20_2,01-10-2021,Granite and Stone Crushing,0.25,10,Jagtial,Oct,Q3,2021
3647,20_2,01-10-2021,Food Processing,1.7225,36,Jagtial,Oct,Q3,2021
3648,20_2,01-10-2021,Engineering,0.101,2,Jagtial,Oct,Q3,2021
3649,21_2,01-10-2021,Food Processing,0.9627,23,Warangal,Oct,Q3,2021
3650,21_2,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.22,14,Warangal,Oct,Q3,2021
3651,21_2,01-10-2021,Agro based incl Cold Storages,2.4142,22,Warangal,Oct,Q3,2021
3652,21_2,01-10-2021,Others,0.06,4,Warangal,Oct,Q3,2021
3653,21_2,01-10-2021,Textiles,0.09,2,Warangal,Oct,Q3,2021
3654,18_1,01-10-2021,Engineering,0.05,4,Nizamabad,Oct,Q3,2021
3655,18_1,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.275,13,Nizamabad,Oct,Q3,2021
3656,18_1,01-10-2021,Food Processing,7.1405,62,Nizamabad,Oct,Q3,2021
3657,17_3,01-10-2021,Agro based incl Cold Storages,24.7773,66,Siddipet,Oct,Q3,2021
3658,17_3,01-10-2021,Engineering,0.225,6,Siddipet,Oct,Q3,2021
3659,17_3,01-10-2021,Food Processing,1.5969,28,Siddipet,Oct,Q3,2021
3660,21_7,01-10-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.27,8,Jayashankar Bhupalpally,Oct,Q3,2021
3661,16_1,01-10-2021,Food Processing,9.9,90,Hyderabad,Oct,Q3,2021
3662,21_1,01-10-2021,Food Processing,1.3017,15,Hanumakonda,Oct,Q3,2021
3663,14_1,01-11-2021,R&D,0.3,500,Mahabubnagar,Nov,Q3,2021
3664,14_1,01-11-2021,Engineering,25.25,50,Mahabubnagar,Nov,Q3,2021
3665,14_1,01-11-2021,Plastic and Rubber,0.59,10,Mahabubnagar,Nov,Q3,2021
3666,14_1,01-11-2021,Granite and Stone Crushing,105.0,90,Mahabubnagar,Nov,Q3,2021
3667,19_1,01-11-2021,Granite and Stone Crushing,0.85,10,Adilabad,Nov,Q3,2021
3668,19_1,01-11-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,9,Adilabad,Nov,Q3,2021
3669,19_1,01-11-2021,Food Processing,0.233,21,Adilabad,Nov,Q3,2021
3670,20_3,01-11-2021,Food Processing,2.3892,82,Rajanna Sircilla,Nov,Q3,2021
3671,20_3,01-11-2021,Granite and Stone Crushing,0.2492,8,Rajanna Sircilla,Nov,Q3,2021
3672,20_3,01-11-2021,Pharmaceuticals and Chemicals,1.49,24,Rajanna Sircilla,Nov,Q3,2021
3673,21_5,01-11-2021,Beverages,0.11,5,Mahabubabad,Nov,Q3,2021
3674,21_5,01-11-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.183,10,Mahabubabad,Nov,Q3,2021
3675,21_5,01-11-2021,Food Processing,4.525,54,Mahabubabad,Nov,Q3,2021
3676,21_5,01-11-2021,Wood and Leather,0.116,2,Mahabubabad,Nov,Q3,2021
3677,19_2,01-11-2021,Food Processing,3.206,72,Nirmal,Nov,Q3,2021
3678,19_2,01-11-2021,Engineering,1.83,17,Nirmal,Nov,Q3,2021
3679,19_2,01-11-2021,Automobile,0.16,3,Nirmal,Nov,Q3,2021
3680,23_1,01-11-2021,Food Processing,7.8212,85,Nalgonda,Nov,Q3,2021
3681,23_1,01-11-2021,Solar and Other Renewable Energy,7.7,20,Nalgonda,Nov,Q3,2021
3682,23_1,01-11-2021,Plastic and Rubber,0.5,10,Nalgonda,Nov,Q3,2021
3683,23_1,01-11-2021,Pharmaceuticals and Chemicals,42.2,250,Nalgonda,Nov,Q3,2021
3684,15_3,01-11-2021,Granite and Stone Crushing,0.3126,13,Vikarabad,Nov,Q3,2021
3685,15_3,01-11-2021,Food Processing,1.1535,29,Vikarabad,Nov,Q3,2021
3686,14_3,01-11-2021,Agro based incl Cold Storages,1.9784,30,Nagarkurnool,Nov,Q3,2021
3687,14_3,01-11-2021,Food Processing,20.7289,95,Nagarkurnool,Nov,Q3,2021
3688,23_2,01-11-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",4.42,3,Suryapet,Nov,Q3,2021
3689,23_2,01-11-2021,Food Processing,8.3,46,Suryapet,Nov,Q3,2021
3690,23_2,01-11-2021,Granite and Stone Crushing,2.63,25,Suryapet,Nov,Q3,2021
3691,23_2,01-11-2021,Pharmaceuticals and Chemicals,50.0,300,Suryapet,Nov,Q3,2021
3692,23_2,01-11-2021,Plastic and Rubber,0.07,3,Suryapet,Nov,Q3,2021
3693,23_3,01-11-2021,Textiles,2.0501,25,Yadadri Bhuvanagiri,Nov,Q3,2021
3694,23_3,01-11-2021,Others,0.9882,15,Yadadri Bhuvanagiri,Nov,Q3,2021
3695,23_3,01-11-2021,Food Processing,1.167,19,Yadadri Bhuvanagiri,Nov,Q3,2021
3696,23_3,01-11-2021,Engineering,6.1578,61,Yadadri Bhuvanagiri,Nov,Q3,2021
3697,23_3,01-11-2021,Electrical and Electronic Products,0.4145,10,Yadadri Bhuvanagiri,Nov,Q3,2021
3698,23_3,01-11-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4,Yadadri Bhuvanagiri,Nov,Q3,2021
3699,23_3,01-11-2021,Pharmaceuticals and Chemicals,2.4,30,Yadadri Bhuvanagiri,Nov,Q3,2021
3700,23_3,01-11-2021,Plastic and Rubber,4.866,45,Yadadri Bhuvanagiri,Nov,Q3,2021
3701,20_4,01-11-2021,Food Processing,2.4565,55,Peddapalli,Nov,Q3,2021
3702,20_4,01-11-2021,Engineering,0.22,8,Peddapalli,Nov,Q3,2021
3703,20_4,01-11-2021,Beverages,0.22,4,Peddapalli,Nov,Q3,2021
3704,15_2,01-11-2021,Wood and Leather,0.36,15,Medchal_Malkajgiri,Nov,Q3,2021
3705,15_2,01-11-2021,Textiles,3.7436,61,Medchal_Malkajgiri,Nov,Q3,2021
3706,15_2,01-11-2021,R&D,16.6846,77,Medchal_Malkajgiri,Nov,Q3,2021
3707,15_2,01-11-2021,Plastic and Rubber,3.795,107,Medchal_Malkajgiri,Nov,Q3,2021
3708,15_2,01-11-2021,Pharmaceuticals and Chemicals,369.7825,305,Medchal_Malkajgiri,Nov,Q3,2021
3709,15_2,01-11-2021,Paper and Printing,4.425,84,Medchal_Malkajgiri,Nov,Q3,2021
3710,15_2,01-11-2021,Others,13.1,250,Medchal_Malkajgiri,Nov,Q3,2021
3711,15_2,01-11-2021,Food Processing,0.2,2,Medchal_Malkajgiri,Nov,Q3,2021
3712,15_2,01-11-2021,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.5291,5,Medchal_Malkajgiri,Nov,Q3,2021
3713,15_2,01-11-2021,Engineering,17.7919,364,Medchal_Malkajgiri,Nov,Q3,2021
3714,15_2,01-11-2021,Electrical and Electronic Products,0.95,15,Medchal_Malkajgiri,Nov,Q3,2021
3715,15_2,01-11-2021,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.05,20,Medchal_Malkajgiri,Nov,Q3,2021
3716,15_2,01-11-2021,Agro based incl Cold Storages,0.83,0,Medchal_Malkajgiri,Nov,Q3,2021
3717,21_3,01-11-2021,Food Processing,1.1,14,Jangoan,Nov,Q3,2021
3718,21_3,01-11-2021,Wood and Leather,0.06,2,Jangoan,Nov,Q3,2021
3719,18_2,01-11-2021,Pharmaceuticals and Chemicals,0.12,10,Kamareddy,Nov,Q3,2021
3720,18_2,01-11-2021,Food Processing,2.093,56,Kamareddy,Nov,Q3,2021
